"행정구역별(읍면동)","연령별","항목","단위","2021 년",
"동대문구","85세이상","총인구_남자(명)","","1679",
"동대문구","85세이상","총인구_여자(명)","","3322",
"동대문구","평균연령","총인구(명)","","43.2",
"동대문구","평균연령","총인구_남자(명)","","42.7",
"동대문구","평균연령","총인구_여자(명)","","43.8",
"동대문구","중위연령","총인구(명)","","42.3",
"동대문구","중위연령","총인구_남자(명)","","41.8",
"동대문구","중위연령","총인구_여자(명)","","42.8",
"중랑구","합계","총인구(명)","","380307",
"중랑구","합계","총인구_남자(명)","","186364",
"중랑구","합계","총인구_여자(명)","","193943",
"중랑구","0~4세","총인구(명)","","9688",
"중랑구","0~4세","총인구_남자(명)","","4944",
"중랑구","0~4세","총인구_여자(명)","","4744",
"중랑구","5~9세","총인구(명)","","11763",
"중랑구","5~9세","총인구_남자(명)","","6094",
"중랑구","5~9세","총인구_여자(명)","","5669",
"중랑구","10~14세","총인구(명)","","11695",
"중랑구","10~14세","총인구_남자(명)","","5978",
"중랑구","10~14세","총인구_여자(명)","","5717",
"중랑구","15~19세","총인구(명)","","12907",
"중랑구","15~19세","총인구_남자(명)","","6554",
"중랑구","15~19세","총인구_여자(명)","","6353",
"중랑구","20~24세","총인구(명)","","21817",
"중랑구","20~24세","총인구_남자(명)","","10771",
"중랑구","20~24세","총인구_여자(명)","","11046",
"중랑구","25~29세","총인구(명)","","32110",
"중랑구","25~29세","총인구_남자(명)","","15624",
"중랑구","25~29세","총인구_여자(명)","","16486",
"중랑구","30~34세","총인구(명)","","29131",
"중랑구","30~34세","총인구_남자(명)","","14697",
"중랑구","30~34세","총인구_여자(명)","","14434",
"중랑구","35~39세","총인구(명)","","27544",
"중랑구","35~39세","총인구_남자(명)","","14267",
"중랑구","35~39세","총인구_여자(명)","","13277",
"중랑구","40~44세","총인구(명)","","27114",
"중랑구","40~44세","총인구_남자(명)","","14226",
"중랑구","40~44세","총인구_여자(명)","","12888",
"중랑구","45~49세","총인구(명)","","27093",
"중랑구","45~49세","총인구_남자(명)","","13620",
"중랑구","45~49세","총인구_여자(명)","","13473",
"중랑구","50~54세","총인구(명)","","33019",
"중랑구","50~54세","총인구_남자(명)","","15996",
"중랑구","50~54세","총인구_여자(명)","","17023",
"중랑구","55~59세","총인구(명)","","32709",
"중랑구","55~59세","총인구_남자(명)","","15964",
"중랑구","55~59세","총인구_여자(명)","","16745",
"중랑구","60~64세","총인구(명)","","34050",
"중랑구","60~64세","총인구_남자(명)","","16415",
"중랑구","60~64세","총인구_여자(명)","","17635",
"중랑구","65~69세","총인구(명)","","25473",
"중랑구","65~69세","총인구_남자(명)","","12169",
"중랑구","65~69세","총인구_여자(명)","","13304",
"중랑구","70~74세","총인구(명)","","17645",
"중랑구","70~74세","총인구_남자(명)","","8152",
"중랑구","70~74세","총인구_여자(명)","","9493",
"중랑구","75~79세","총인구(명)","","13138",
"중랑구","75~79세","총인구_남자(명)","","5829",
"중랑구","75~79세","총인구_여자(명)","","7309",
"중랑구","80~84세","총인구(명)","","8354",
"중랑구","80~84세","총인구_남자(명)","","3543",
"중랑구","80~84세","총인구_여자(명)","","4811",
"중랑구","85~89세","총인구(명)","","3605",
"중랑구","85~89세","총인구_남자(명)","","1217",
"중랑구","85~89세","총인구_여자(명)","","2388",
"중랑구","90~94세","총인구(명)","","1175",
"중랑구","90~94세","총인구_남자(명)","","258",
"중랑구","90~94세","총인구_여자(명)","","917",
"중랑구","95~99세","총인구(명)","","242",
"중랑구","95~99세","총인구_남자(명)","","42",
"중랑구","95~99세","총인구_여자(명)","","200",
"중랑구","100세이상","총인구(명)","","35",
"중랑구","100세이상","총인구_남자(명)","","X",
"중랑구","100세이상","총인구_여자(명)","","31",
"중랑구","15세미만","총인구(명)","","33146",
"중랑구","15세미만","총인구_남자(명)","","17016",
"중랑구","15세미만","총인구_여자(명)","","16130",
"중랑구","15~64세","총인구(명)","","277494",
"중랑구","15~64세","총인구_남자(명)","","138134",
"중랑구","15~64세","총인구_여자(명)","","139360",
"중랑구","65세이상","총인구(명)","","69667",
"중랑구","65세이상","총인구_남자(명)","","31214",
"중랑구","65세이상","총인구_여자(명)","","38453",
"중랑구","85세이상","총인구(명)","","5057",
"중랑구","85세이상","총인구_남자(명)","","1521",
"중랑구","85세이상","총인구_여자(명)","","3536",
"중랑구","평균연령","총인구(명)","","45.2",
"중랑구","평균연령","총인구_남자(명)","","44.3",
"중랑구","평균연령","총인구_여자(명)","","46",
"중랑구","중위연령","총인구(명)","","46.3",
"중랑구","중위연령","총인구_남자(명)","","45",
"중랑구","중위연령","총인구_여자(명)","","47.6",
"성북구","합계","총인구(명)","","435509",
"성북구","합계","총인구_남자(명)","","207428",
"성북구","합계","총인구_여자(명)","","228081",
"성북구","0~4세","총인구(명)","","11485",
"성북구","0~4세","총인구_남자(명)","","5926",
"성북구","0~4세","총인구_여자(명)","","5559",
"성북구","5~9세","총인구(명)","","15757",
"성북구","5~9세","총인구_남자(명)","","8001",
"성북구","5~9세","총인구_여자(명)","","7756",
"성북구","10~14세","총인구(명)","","16588",
"성북구","10~14세","총인구_남자(명)","","8518",
"성북구","10~14세","총인구_여자(명)","","8070",
"성북구","15~19세","총인구(명)","","21123",
"성북구","15~19세","총인구_남자(명)","","10174",
"성북구","15~19세","총인구_여자(명)","","10949",
"성북구","20~24세","총인구(명)","","39295",
"성북구","20~24세","총인구_남자(명)","","16619",
"성북구","20~24세","총인구_여자(명)","","22676",
"성북구","25~29세","총인구(명)","","36509",
"성북구","25~29세","총인구_남자(명)","","18161",
"성북구","25~29세","총인구_여자(명)","","18348",
"성북구","30~34세","총인구(명)","","28749",
"성북구","30~34세","총인구_남자(명)","","14366",
"성북구","30~34세","총인구_여자(명)","","14383",
"성북구","35~39세","총인구(명)","","29948",
"성북구","35~39세","총인구_남자(명)","","14907",
"성북구","35~39세","총인구_여자(명)","","15041",
"성북구","40~44세","총인구(명)","","31385",
"성북구","40~44세","총인구_남자(명)","","15506",
"성북구","40~44세","총인구_여자(명)","","15879",
"성북구","45~49세","총인구(명)","","34345",
"성북구","45~49세","총인구_남자(명)","","16792",
"성북구","45~49세","총인구_여자(명)","","17553",
"성북구","50~54세","총인구(명)","","36206",
"성북구","50~54세","총인구_남자(명)","","17784",
"성북구","50~54세","총인구_여자(명)","","18422",
"성북구","55~59세","총인구(명)","","30422",
"성북구","55~59세","총인구_남자(명)","","14703",
"성북구","55~59세","총인구_여자(명)","","15719",
"성북구","60~64세","총인구(명)","","31103",
"성북구","60~64세","총인구_남자(명)","","14699",
"성북구","60~64세","총인구_여자(명)","","16404",
"성북구","65~69세","총인구(명)","","24138",
"성북구","65~69세","총인구_남자(명)","","11188",
"성북구","65~69세","총인구_여자(명)","","12950",
"성북구","70~74세","총인구(명)","","17564",
"성북구","70~74세","총인구_남자(명)","","7724",
"성북구","70~74세","총인구_여자(명)","","9840",
"성북구","75~79세","총인구(명)","","14445",
"성북구","75~79세","총인구_남자(명)","","6184",
"성북구","75~79세","총인구_여자(명)","","8261",
"성북구","80~84세","총인구(명)","","9985",
"성북구","80~84세","총인구_남자(명)","","4060",
"성북구","80~84세","총인구_여자(명)","","5925",
"성북구","85~89세","총인구(명)","","4607",
"성북구","85~89세","총인구_남자(명)","","1645",
"성북구","85~89세","총인구_여자(명)","","2962",
"성북구","90~94세","총인구(명)","","1526",
"성북구","90~94세","총인구_남자(명)","","396",
"성북구","90~94세","총인구_여자(명)","","1130",
"성북구","95~99세","총인구(명)","","297",
"성북구","95~99세","총인구_남자(명)","","68",
"성북구","95~99세","총인구_여자(명)","","229",
"성북구","100세이상","총인구(명)","","32",
"성북구","100세이상","총인구_남자(명)","","7",
"성북구","100세이상","총인구_여자(명)","","25",
"성북구","15세미만","총인구(명)","","43830",
"성북구","15세미만","총인구_남자(명)","","22445",
"성북구","15세미만","총인구_여자(명)","","21385",
"성북구","15~64세","총인구(명)","","319085",
"성북구","15~64세","총인구_남자(명)","","153711",
"성북구","15~64세","총인구_여자(명)","","165374",
"성북구","65세이상","총인구(명)","","72594",
"성북구","65세이상","총인구_남자(명)","","31272",
"성북구","65세이상","총인구_여자(명)","","41322",
"성북구","85세이상","총인구(명)","","6462",
"성북구","85세이상","총인구_남자(명)","","2116",
"성북구","85세이상","총인구_여자(명)","","4346",
"성북구","평균연령","총인구(명)","","42.8",
"성북구","평균연령","총인구_남자(명)","","42.1",
"성북구","평균연령","총인구_여자(명)","","43.5",
"성북구","중위연령","총인구(명)","","42.8",
"성북구","중위연령","총인구_남자(명)","","42.1",
"성북구","중위연령","총인구_여자(명)","","43.4",
"강북구","합계","총인구(명)","","292611",
"강북구","합계","총인구_남자(명)","","141265",
"강북구","합계","총인구_여자(명)","","151346",
"강북구","0~4세","총인구(명)","","5796",
"강북구","0~4세","총인구_남자(명)","","2973",
"강북구","0~4세","총인구_여자(명)","","2823",
"강북구","5~9세","총인구(명)","","8297",
"강북구","5~9세","총인구_남자(명)","","4296",
"강북구","5~9세","총인구_여자(명)","","4001",
"강북구","10~14세","총인구(명)","","9351",
"강북구","10~14세","총인구_남자(명)","","4777",
"강북구","10~14세","총인구_여자(명)","","4574",
"강북구","15~19세","총인구(명)","","10650",
"강북구","15~19세","총인구_남자(명)","","5364",
"강북구","15~19세","총인구_여자(명)","","5286",
"강북구","20~24세","총인구(명)","","18597",
"강북구","20~24세","총인구_남자(명)","","8512",
"강북구","20~24세","총인구_여자(명)","","10085",
"강북구","25~29세","총인구(명)","","22644",
"강북구","25~29세","총인구_남자(명)","","11383",
"강북구","25~29세","총인구_여자(명)","","11261",
"강북구","30~34세","총인구(명)","","18486",
"강북구","30~34세","총인구_남자(명)","","9531",
"강북구","30~34세","총인구_여자(명)","","8955",
"강북구","35~39세","총인구(명)","","18318",
"강북구","35~39세","총인구_남자(명)","","9567",
"강북구","35~39세","총인구_여자(명)","","8751",
"강북구","40~44세","총인구(명)","","20032",
"강북구","40~44세","총인구_남자(명)","","10435",
"강북구","40~44세","총인구_여자(명)","","9597",
"강북구","45~49세","총인구(명)","","22426",
"강북구","45~49세","총인구_남자(명)","","11323",
"강북구","45~49세","총인구_여자(명)","","11103",
"강북구","50~54세","총인구(명)","","25651",
"강북구","50~54세","총인구_남자(명)","","12479",
"강북구","50~54세","총인구_여자(명)","","13172",
"강북구","55~59세","총인구(명)","","24026",
"강북구","55~59세","총인구_남자(명)","","11648",
"강북구","55~59세","총인구_여자(명)","","12378",
"강북구","60~64세","총인구(명)","","25680",
"강북구","60~64세","총인구_남자(명)","","12054",
"강북구","60~64세","총인구_여자(명)","","13626",
